,F#3,G#3,A3,A#3,B3,C#4,C##4,D#4,E4,F#4,G#4,A4,A#4,B4,C#5,D#5,E5,F#5,G#5,A5,A#5,B5,C#6
530,0.0,1.0,0.0,0.0,2.5,0.75,0.0,1.0,1.0,4.0,2.5,0.375,0.5,0.5,0.125,0,0.0,0,0,0,0,0,0
531,0.0,0.75,0.0,0.0,3.0,2.75,0.0,1.0,4.0,2.25,1.75,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
532,0.0,1.25,0.0,0.0,1.5,2.75,0.0,0.25,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
533,0.0,0.75,0.0,0.0,1.5,0.25,0.0,0.0,2.75,0.25,1.25,0.0,0.0,0.75,0.0,0,0.0,0,0,0,0,0,0
534,0.25,2.0,0.25,0.0,4.25,2.75,0.0,1.25,1.75,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
535,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3.0,2.75,4.75,0.0,0.0,0.25,0.0,0,0.0,0,0,0,0,0,0
536,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,2.5,5.0,3.0,6.75,0.0,0.25,0.25,0,0.0,0,0,0,0,0,0
537,0.0,0.0,0.0,0.0,0.75,3.0,0.0,0.75,4.0,3.25,2.75,0.0,0.0,0.5,0.0,0,0.0,0,0,0,0,0,0
538,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,2.25,2.25,0.75,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
539,0.0,0.0,0.0,0.0,2.25,1.0,0.0,0.75,2.25,1.75,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
540,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,2.0,1.75,2.25,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
541,0.0,0.0,0.0,0.0,0.75,2.5,0.0,2.0,1.5,0.75,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
542,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.75,2.75,2.5,0.0,0.0,0.25,0.0,0,0.0,0,0,0,0,0,0
543,0.0,0.0,0.0,0.0,1.0,1.25,0.0,1.25,0.75,1.75,0.25,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
545,0.0,1.0,1.0,0.0,6.25,7.5,0.0,6.0,1.0,2.25,1.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
546,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.5,5.0,10.75,6.75,0.0,9.25,0.0,0,0.0,0,0,0,0,0,0
547,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,2.25,2.5,2.0,0.0,0.0,1.0,0.0,0,0.0,0,0,0,0,0,0
548,0.0,0.0,0.0,0.0,2.0,1.5,0.0,0.75,1.25,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
549,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.5,2.25,1.5,0.0,0.0,0.25,0.0,0,0.0,0,0,0,0,0,0
550,0.0,0.0,0.0,0.0,1.25,1.0,0.0,0.5,2.5,1.75,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
551,5.0,1.0,0.0,0.0,10.5,10.25,0.0,1.25,0.0,8.25,0.0,0.0,0.0,5.5,0.0,0,0.0,0,0,0,0,0,0
552,0.0,1.0,0.0,0.0,4.5,0.75,0.0,0.0,3.5,3.0,3.0,0.0,0.0,1.0,0.0,0,0.0,0,0,0,0,0,0
554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.5,1.0,0,0.0,0,0,0,0,0,0
555,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.0,1.75,2.0,0.0,0.0,1.25,0.0,0,0.0,0,0,0,0,0,0
556,0.0,0.25,0.0,0.0,4.75,7.5,0.0,5.25,0.75,1.5,0.5,0.0,0.0,2.0,0.0,0,0.0,0,0,0,0,0,0
557,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.5,11.5,5.5,7.0,0.0,0.0,0.5,0.0,0,0.0,0,0,0,0,0,0
558,0.0,1.5,0.0,0.0,3.25,4.75,0.0,0.75,5.5,6.0,4.0,0.0,0.0,1.0,0.0,0,0.0,0,0,0,0,0,0
559,0.0,2.0,0.0,0.0,3.5,2.0,0.0,1.5,7.25,3.25,3.0,0.0,0.0,0.5,0.0,0,0.0,0,0,0,0,0,0
560,0.0,0.5,0.0,0.0,3.0,3.5,0.0,2.5,1.0,2.5,0.5,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
561,0.0,2.0,0.0,0.0,4.25,4.0,0.0,0.0,3.25,1.0,1.5,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
562,0.0,3.5,0.0,0.0,2.5,4.75,0.0,2.25,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
563,0.0,1.0,0.0,0.0,4.25,2.25,0.0,1.0,2.5,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
564,0.0,2.5,0.0,0.0,3.5,5.5,0.0,3.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
565,0.0,1.5,0.0,0.0,4.25,2.75,0.0,0.0,3.5,1.5,1.5,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
566,0.0,2.0,0.0,0.0,4.0,3.0,0.0,3.5,0.0,3.0,0.5,0.0,0.0,0.5,0.0,0,0.0,0,0,0,0,0,0
567,0.0,1.0,0.0,0.0,5.0,2.5,0.0,0.0,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
568,0.0,0.0,0.0,0.0,0.5,3.5,0.0,0.0,3.0,4.5,2.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
569,0.0,1.0,0.0,0.0,2.5,2.5,0.0,2.0,4.0,2.0,0.5,0.0,0.0,0.5,0.0,0,0.0,0,0,0,0,0,0
570,0.0,3.0,0.0,0.0,3.5,5.0,0.0,3.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
571,0.0,0.75,0.0,0.0,4.75,3.0,0.0,0.0,5.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
572,0.5,2.5,0.0,0.5,11.5,7.0,0.0,9.5,2.0,3.5,0.5,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
573,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.25,4.25,3.75,4.25,0.0,0.0,0.25,0.0,0,0.0,0,0,0,0,0,0
574,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,2.0,2.0,3.75,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
575,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.25,2.75,0.75,0.25,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
576,0.0,0.0,0.0,0.0,0.25,1.25,0.0,0.0,2.75,1.75,1.0,0.75,0.0,0.0,0.25,0,0.0,0,0,0,0,0,0
577,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.75,2.25,1.25,0.25,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
578,0.0,0.75,0.0,0.0,1.0,2.0,0.0,0.5,1.75,4.0,2.0,0.0,0.0,2.0,0.0,0,0.0,0,0,0,0,0,0
579,0.0,0.0,0.0,0.0,0.5,3.0,0.0,0.75,4.75,4.5,3.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
580,0.0,0.25,0.0,0.0,0.75,2.25,0.0,1.25,2.25,2.75,1.5,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
581,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,4.5,5.0,2.5,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
582,0.0,1.0,0.0,0.0,2.0,2.25,0.0,0.75,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
583,0.25,0.5,0.0,0.0,1.0,3.75,0.0,2.75,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
584,0.0,0.25,0.0,0.0,2.0,1.0,0.0,0.25,2.75,5.75,3.5,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
585,0.0,0.0,0.0,0.0,3.0,10.0,0.0,2.75,5.0,6.5,8.125,1.5,0.0,1.875,0.0,0,0.0,0,0,0,0,0,0
586,0.75,1.5,0.5,0.0,5.5,4.5,0.0,6.0,1.75,5.5,0.75,0.0,0.0,0.25,0.0,0,0.0,0,0,0,0,0,0
587,0.0,0.0,0.0,0.0,1.0,2.75,0.0,0.5,4.5,5.25,4.75,0.0,0.0,1.5,0.0,0,0.0,0,0,0,0,0,0
588,0.0,1.375,0.0,0.0,5.125,2.25,0.0,2.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
589,0.0,0.25,0.0,0.0,5.0,2.0,0.0,0.0,2.0,2.5,1.5,0.0,0.0,0.25,0.0,0,0.0,0,0,0,0,0,0
590,0.0,1.5,0.0,0.0,4.0,2.0,0.0,3.0,0.75,1.75,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
591,0.0,1.25,0.0,0.0,2.0,4.25,0.0,1.0,2.25,1.25,0.5,0.0,0.0,0.5,0.0,0,0.0,0,0,0,0,0,0
592,0.0,2.0,0.0,0.0,4.25,1.75,0.0,2.25,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
593,0.0,1.75,0.0,0.0,1.75,2.125,0.0,1.125,3.0,1.25,1.5,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
594,0.0,0.75,0.0,0.0,2.25,5.5,0.0,3.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
595,0.0,1.25,0.0,0.0,1.0,2.0,0.0,0.0,3.0,2.25,1.5,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
596,0.0,0.0,0.0,0.0,2.75,3.75,0.0,5.75,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
597,0.0,1.125,0.0,0.0,1.875,2.5,0.0,2.0,2.75,2.0,1.75,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
598,0.0,0.75,0.0,0.0,3.5,3.75,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
599,0.0,1.875,0.0,0.0,4.375,13.75,0.0,2.75,1.5,1.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
600,0.0,1.75,1.0,0.0,5.25,4.375,0.0,4.125,1.25,5.0,3.0,0.0,0.0,0.25,0.0,0,0.0,0,0,0,0,0,0
601,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3.0,2.75,5.0,0.0,0.0,0.25,0.0,0,0.0,0,0,0,0,0,0
602,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,2.0,6.5,3.75,6.75,0.0,0.25,0.25,0,0.0,0,0,0,0,0,0
603,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.75,4.0,3.25,2.75,0.0,0.0,0.25,0.0,0,0.0,0,0,0,0,0,0
604,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.25,2.75,1.5,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
605,0.0,0.0,0.0,0.0,2.25,1.0,0.0,0.75,2.25,1.75,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
606,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,2.0,1.75,2.5,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
607,0.0,0.0,0.0,0.0,1.0,2.25,0.0,2.0,1.5,0.75,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
608,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.5,3.0,2.5,0.0,0.0,0.25,0.0,0,0.0,0,0,0,0,0,0
609,0.0,0.0,0.0,0.0,1.0,1.25,0.0,1.25,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
611,0.0,1.0,1.0,0.0,6.25,7.5,0.0,6.0,1.0,2.25,1.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
612,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.5,4.75,11.25,6.75,0.0,9.25,0.0,0,0.0,0,0,0,0,0,0
613,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,2.25,1.5,2.5,0.0,0.0,1.0,0.0,0,0.0,0,0,0,0,0,0
614,0.0,0.0,0.0,0.0,2.0,1.5,0.0,0.75,1.25,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
615,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.5,1.25,2.0,0.0,0.0,0.25,0.0,0,0.0,0,0,0,0,0,0
616,0.0,0.0,0.0,0.0,1.25,1.0,0.0,0.5,2.5,1.75,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
617,5.0,1.0,0.0,0.0,10.75,10.0,0.0,1.25,0.0,8.25,0.0,0.0,0.0,5.5,0.0,0,0.0,0,0,0,0,0,0
618,0.0,0.5,0.0,0.0,5.0,0.75,0.0,0.0,4.5,2.5,3.0,0.0,0.0,1.0,0.0,0,0.0,0,0,0,0,0,0
620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,0,0.0,0,0,0,0,0,0
621,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.0,1.75,2.5,0.0,0.0,1.25,0.0,0,0.0,0,0,0,0,0,0
622,0.0,0.25,0.0,0.0,4.75,7.5,0.0,7.25,0.75,1.5,0.5,0.0,0.0,2.0,0.0,0,0.0,0,0,0,0,0,0
623,0.0,0.0,0.0,0.0,3.0,9.75,0.0,2.75,5.25,7.0,8.125,1.5,0.0,1.875,0.0,0,0.0,0,0,0,0,0,0
624,0.75,1.5,0.5,0.0,5.5,4.5,0.0,6.25,1.75,5.5,0.75,0.0,0.0,0.25,0.0,0,0.0,0,0,0,0,0,0
625,0.0,0.5,0.0,0.0,0.5,3.0,0.0,0.5,4.0,5.25,5.0,0.0,0.0,1.5,0.0,0,0.0,0,0,0,0,0,0
626,0.0,1.75,0.0,0.0,4.75,2.25,0.0,2.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
627,0.0,0.75,0.0,0.0,3.25,1.75,0.0,0.0,2.0,2.5,1.5,0.0,0.0,0.25,0.0,0,0.0,0,0,0,0,0,0
628,0.0,1.75,0.0,0.0,4.0,2.0,0.0,3.0,0.75,1.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
629,0.0,2.25,0.25,0.0,0.75,4.5,0.0,1.0,2.25,1.25,0.5,0.0,0.0,0.5,0.0,0,0.0,0,0,0,0,0,0
630,0.0,2.0,0.0,0.0,4.25,1.75,0.0,2.25,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
631,0.0,1.75,0.0,0.0,1.75,2.125,0.0,1.125,3.0,1.0,1.5,0.0,0.0,0.25,0.0,0,0.0,0,0,0,0,0,0
632,0.0,0.75,0.0,0.0,2.25,5.5,0.0,3.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
633,0.0,1.25,0.0,0.0,1.0,2.0,0.0,0.0,3.0,2.0,1.5,0.0,0.0,0.25,0.0,0,0.0,0,0,0,0,0,0
634,0.0,0.0,0.0,0.0,2.75,3.75,0.0,5.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
635,0.0,1.125,0.0,0.0,1.875,2.5,0.0,2.0,2.75,2.0,1.75,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
636,0.0,0.75,0.0,0.0,3.25,4.0,0.0,2.875,1.0,2.125,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
637,0.0,1.25,0.0,0.0,4.5,13.5,0.0,2.75,1.5,1.25,0.625,0.0,0.0,0.125,0.0,0,0.0,0,0,0,0,0,0
638,0.0,1.75,1.0,0.0,5.25,5.0,0.0,4.0,1.0,4.75,3.0,0.0,0.0,0.25,0.0,0,0.0,0,0,0,0,0,0
639,0.0,1.0,0.0,0.0,2.75,10.5,0.0,2.0,6.0,7.75,8.0,0.75,0.0,1.75,0.0,0,0.0,0,0,0,0,0,0
640,0.75,2.25,0.5,0.0,10.5,6.583333333333334,0.0,1.9166666666666667,1.0833333333333333,4.541666666666666,2.125,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
641,0.0,1.25,0.0,0.0,2.75,3.6666666666666665,0.0,2.0,3.4166666666666665,4.416666666666667,3.0,0.0,0.0,0.25,0.0,0,0.0,0,0,0,0,0,0
642,0.0,1.0,0.0,0.0,2.5,3.5,0.0,4.75,1.25,1.0,0.25,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
643,0.0,1.75,0.0,0.0,3.25,2.6666666666666665,0.0,0.5,4.541666666666667,0.29166666666666663,0.5,0.0,0.0,0.5,0.0,0,0.0,0,0,0,0,0,0
644,0.0,0.5,0.0,0.0,3.25,4.5,0.0,2.0,0.5,2.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
645,0.0,1.5,0.0,0.0,2.75,3.0,0.0,1.25,3.0,1.0,1.75,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
646,0.0,1.25,0.0,0.0,3.0,3.75,0.0,3.25,0.75,2.125,0.625,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
647,0.0,1.0,0.0,0.0,4.5,1.5,0.0,1.0,2.75,1.0,1.75,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
648,0.0,2.75,0.0,0.0,2.5,2.75,0.0,2.75,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
649,0.0,1.25,0.0,0.0,3.75,2.6666666666666665,0.0,1.0,3.4166666666666665,0.9166666666666666,0.5,0.0,0.0,0.5,0.0,0,0.0,0,0,0,0,0,0
650,6.0,2.5,0.5,0.0,10.25,5.75,0.0,4.25,1.75,7.0,1.5,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
651,0.0,0.0,0.0,0.0,0.5,1.5,0.0,0.0,4.0,3.25,3.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
652,0.0,0.5,0.0,0.0,2.75,1.75,0.0,1.75,0.5,3.75,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
653,0.0,0.5,0.0,0.0,1.75,3.25,0.0,0.0,3.5,2.0,1.75,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0
